이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
기계우동,"돈까스,우동",3.8,41,"서울 동작구 여의대방로24길 140 1층
(지번) 신대방동 347-31",37.4989765400523,126.92782131309,02-821-9397,"우동 (5,000원), 짜장밥 (5,000원), 짜장 (5,000원), 곱배기 (6,000원)",영업시간 매일 11:00 ~ 03:00
명인시골통닭 사당점,치킨,4.5,30,"서울 동작구 동작대로3길 6 해암빌딩 1층
(지번) 사당동 1031-26",37.4785067233821,126.981129392759,02-587-2858,"닭죽세트 (26,000원), 국떡세트 (27,000원), 똥집세트 (29,000원), 시골통닭 (18,000원), 시골파닭 (20,000원), 순살치킨 (20,000원), 먹태&믹스너트 (18,000원), 닭똥집튀김 (15,000원), 감자튀김 (13,000원), 국물떡볶이 (10,000원), 시골닭죽 (10,000원), 황도복숭아 (7,000원), 음료 500mL (2,000원)",영업시간 월~토 15:30 ~ 01:00
샤브로21 사당,샤브샤브,4.2,254,"서울 동작구 사당로30길 163 1층
(지번) 사당동 1042-6",37.47748672492,126.980783585787,02-2203-8259,"샤브로21 샤브샤브 (7,500원), 반반 샤브샤브 (9,000원), 얼큰 샤브샤브 (8,500원), 마라 샤브샤브 (8,800원), 미소[Miso] 샤브샤브 (8,500원), 포[Pho] 샤브샤브 (8,500원), 스키야키 (8,500원), 규동 (6,500원), 부타동 (6,500원), 샤브로21 하이볼 (3,800원), 붐베이 하이볼 (5,800원), 소주 (4,800원), 맥주 (4,800원), 간바레 도쿠리 (5,700원), 고로시 도쿠리 (4,700원)",영업시간 매일 10:30 ~ 23:00
향원칼국수 본점,칼국수,4.5,30,"서울 동작구 동작대로23길 3 2층
(지번) 사당동 1007-38",37.4842387353258,126.98152956112,02-523-9733,"바지락칼국수 (10,000원), 얼큰해물칼국수 (10,000원), 닭칼국수 (10,000원), 새싹열무비빔밥 (8,500원), 부추땡초전 (10,000원), 김치전 (9,000원), 사골떡만두국 (겨울) (9,000원), 콩국수 (여름) (10,000원), 쭈꾸미볶음 (2인 기준) (25,000원), 바지락술국 (20,000원), 제육비빔밥 (9,000원), 제육볶음+김치+두부 (2인 기준) (25,000원), 치즈불닭볶음 (2인 기준) (26,000원)",영업시간 월~금 11:00 ~ 22:00
소곰집 사당점,한식,3.6,344,"서울 동작구 남부순환로 2075 1층
(지번) 사당동 1044-30",37.477003478457,126.979502909913,02-585-5637,"갈비세트 (53,000원), 오겹세트 (37,000원), 갈비삼겹(180g) (15,000원), 통목살(150g) (15,000원), 오겹살(150g) (14,000원), 통항정살(150g) (16,000원), 소갈비살(150g) (19,000원), 소살치살(150g) (19,000원), 돼지갈비 김치찌개 (10,000원), 명란 순두부탕 (10,000원), 미나리명태회무침 (9,000원), 물냉면(사이드) (6,000원), 비빔냉면(사이드) (6,000원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 매일 14:00 ~ 16:30
밀짚모자,"호프,요리주점",4.3,51,"서울 동작구 양녕로 284 1층
(지번) 상도1동 638-1",37.5044486163017,126.950574869098,02-811-1400,"잔치국수 (5,000원), 모둠전 (반바구니) (12,000원), 모둠튀김 (반바구니) (16,000원), 오새튀김(반바구니) (24,000원), 해물파전 (15,000원), 오징어무추전 (14,000원), 동태전 (15,000원), 해물김치전 (14,000원)",영업시간 매일 10:00 ~ 05:00
피쉬퓨전회포차 사당점,실내포장마차,3.4,31,"서울 동작구 동작대로7길 7
(지번) 사당동 1031-35",37.4797972515649,126.981208209651,02-6085-2898,"전어회 (35,000원), 직접까먹는 생새우회 (35,000원), 연어 (25,000원), 광어 (25,000원), 우럭 (25,000원), 육회 (25,000원), 단새우5ps (10,000원), 해산물세이로무시 (80,000원), 우니 (25,000원), 가리비회 (20,000원), 산낙지 (10,000원), 멍게 (20,000원), 해삼 (20,000원), 황금가리비편백찜 (20,000원), 해삼+산낙지 (29,000원), 멍게+가리비회 (29,000원), 해삼+가리비회 (29,000원), 해삼+멍게 (29,000원)",영업시간 월~금 17:00 ~ 01:00
상도면옥,갈비,3.6,58,"서울 동작구 성대로1길 3
(지번) 상도동 346-11",37.5004661064199,126.932588218801,,"물냉면 (12,000원), 회냉면 (13,000원), 갈비탕 (17,000원), 고기만두 (9,000원), 버섯 생불고기 (17,000원), 소갈비찜 (55,000원), 비빔냉면 (12,000원), 한우 소머리국밥 (14,000원), 사골 떡만두국 (12,000원), 수육 아롱사태 (25,000원), 갈비탕 (17,000원), 간재미 회무침 (25,000원), 도가니 수육 (50,000원), 한우 소머리국밥 (14,000원), 고기만두 (9,000원), 사골 떡만두국 (12,000원), 버섯 생불고기 (17,000원), 소갈비찜 (55,000원), 도가니 수육 (50,000원), 공기밥 (1,000원), 제로코카콜라 500mL (2,000원), 스프라이트 500mL (2,000원), 물냉면육수1L (5,000원), 갈비탕육수1L (5,000원), 사골육수1L (5,000원), 불고기육수1L (5,000원), 카스 (4,000원), 테라 (4,000원), 참이슬 (4,000원), 처음처럼 (4,000원)",영업시간 매일 10:00 ~ 22:00
부엌쟁이,한식,3.7,103,"서울 동작구 동작대로23길 31 1층
(지번) 사당동 1006-4",37.4841110802044,126.979979349193,02-6205-3340,"오삼불고기 (25,000원), 강원도 감자만두 (6,000원), 오삼불고기＋육개장 (33,000원), 닭불고기 (25,000원), 닭불고기＋육개장 (33,000원), 육개장칼국수 (10,000원), 공기밥 (1,000원), 면사리（240g） (2,000원), 코카콜라（500mL） (2,000원), 칠성사이다（500mL） (2,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
이고집주꾸미,"해물,생선",4.0,46,"서울 동작구 여의대방로22길 80 1층
(지번) 신대방동 361-57",37.4977293578132,126.924490881768,02-823-3217,"이고집 쭈꾸미 (1인분) (14,000원), 삼겹 쭈꾸미 (1인분) (13,000원), 새우 쭈꾸미 (1인분) (13,000원), 치즈퐁듀 (5,000원), 치즈쭈꾸미 (13,000원)",영업시간 매일 11:00 ~ 24:00
대박분식,분식,4.9,37,"서울 동작구 만양로 89 1층
(지번) 노량진동 119-75",37.511399036386,126.944253158202,,"김치전 (12,000원), 야채전 (12,000원), 해물부추전 (14,000원), 골뱅이무침 (23,000원), 수제비 (9,000원), 순살닭강정 (20,000원), 오므라이스 (9,000원), 떡볶이 (7,000원), 소고기 떡만두국 (10,000원), 김밥 (4,500원), 김밥 (4,500원), 콩국수 (12,000원), 비빔국수 (9,000원), 잔치국수 (9,000원), 두부두루치기 (20,000원), 양배추쌜러드 (15,000원), 김치볶음밥 (8,500원), 계란야채볶음밥 (8,500원), 새우볶음밥 (9,000원), 김치제육볶음밥 (9,000원), 제육덮밥 (9,000원), 오징어덮밥 (9,000원), 제육볶음 (18,000원), 카레밥 (9,000원), 김치찌개 (12,000원), 해장국 (9,000원), 참치야채볶음밥 (9,000원), 공기밥 (2,000원), 오뎅탕 (10,000원), 번데기볶음밥 (10,000원)",영업시간 매일 11:00 ~ 03:00
명태어장 신대방점,"해물,생선",5.0,21,"서울 동작구 보라매로 77 1층
(지번) 신대방동 344-23",37.4962914705773,126.927411819252,02-889-8046,"매콤명태조림 (25,000원), 매콤갑오징어조림 (33,000원), 매콤오징어조림 (25,000원), 황태해장국 (10,000원), 새우만두 (7,000원), 돌게장 （6마리） (12,000원), 매콤시래기명태조림 (29,000원), 시래기갑오징어조림 (37,000원), 갑오징어숙회 (24,000원), 왕만두 （5pcs） (7,000원), 오리훈제 (13,000원), 매콤명태오리훈제 세트 (38,000원), 동태매운탕 (25,000원), 속초골뱅이 (20,000원), 왕새우튀김 （5pcs） (8,000원), 시래기추가（명태,오징어등 조림류주문시 추가가능） (4,000원), 공깃밥 (1,000원), 김추가 (1,000원), 미역국추가 (2,000원), 코카콜라（500ml） (2,000원), 칠성사이다（500ml） (2,000원), 코카콜라제로(350ml) (2,000원), 스프라이트제로(350ml) (2,000원)",영업시간 매일 11:00 ~ 22:00
블랙모티브 사당역점,카페,3.7,26,"서울 동작구 동작대로7길 48 새한빌딩 1층
(지번) 사당동 1033-10",37.4788380196447,126.979478553665,02-6085-0405,"아메리카노 (3,200원), 카페라떼 (3,700원), CACAO 크림라떼 (4,500원), MATCHA 크림라떼 (4,500원), MAROON 크림라떼 (4,500원), 블루베리 양갱스무디 (5,500원), 파인애플 양갱스무디 (5,500원)","영업시간 월,수,금,토 10:30 ~ 23:00"
가야촌유황오리 대방점,오리,4.4,43,"서울 동작구 여의대방로24다길 15-2 송원빌딩 1층
(지번) 대방동 416-11",37.4991767425333,126.922007587353,02-813-5292,"A코스 (50,000원), B코스 (50,000원), 풀코스 (65,000원), 신선주물럭 (48,000원), 양념주물럭 (50,000원), 참나무훈제 (52,000원)",영업시간 매일 11:30 ~ 22:00
광어삼촌,회,3.9,32,"서울 동작구 상도로37길 62 1층
(지번) 상도동 467-2",37.4987447071542,126.952101467965,02-821-8988,"계절메뉴-새우소금구이 (25,000원), 계절메뉴-전어 (변동가격), 광어(작은놈/실한놈/통큰놈) (변동가격), 우럭(실한놈/통큰놈) (변동가격), 줄돔(1마리/2마리) (변동가격), 광어+우럭 세트(중간놈/실한놈) (변동가격), 광어+연어 세트(작은놈/중간놈/실한놈) (변동가격), 광어+연어+우럭 세트 (55,000원), 연어(작은놈/실한놈/통큰놈) (변동가격), 도다리(회/세꼬시) (변동가격), 계절메뉴-새우소금구이 (25,000원), 계절메뉴-전어 (변동가격), 도미/농어/방어/숭어/오징어 (변동가격), 연어+우럭 세트 (변동가격), 세꼬시+(광어/우럭) 세트 (변동가격), 줄돔+(광어/우럭/연어/방어) 세트 (변동가격), 삼촌물회(단품/세트)&회무침 (변동가격), 해산물(전복/해삼/멍게/낙지) (변동가격), 식사/구이/탕 (변동가격), 스페셜 포차 메뉴 (변동가격), 사이드 메뉴 (변동가격), 아나고(1마리) (20,000원)",영업시간 월~토 16:00 ~ 23:30
남성집,순대,3.0,59,"서울 동작구 동작대로 127 1층
(지번) 사당동 134-2",37.4879604159012,126.981956959561,02-599-1175,"순대국 (11,000원), 오소리감투 (25,000원), 섞어 (25,000원), 새끼보 (25,000원), 머리고기 (25,000원), 곱창, 내장 (25,000원), 술국 (20,000원), 순대국(특) (13,000원)",영업시간 매일 10:00 ~ 23:00
파세로,카페,4.7,177,"서울 동작구 여의대방로24나길 10-2 1층
(지번) 대방동 414-16",37.4983203364445,126.921328485553,010-2883-2985,"espresso (2,500원), torino (2,800원), piccolo (3,500원), conpanna (3,500원), afforgato (4,500원), black (4,000원), granita (3,800원), Pino (3,000원), coco (3,500원), Oslo (8,000원), 뱅쇼그라니따 (3,800원)","영업시간 월,화 12:00 ~ 19:00"
방배양곱창,"곱창,막창",4.2,145,"서울 동작구 동작대로23길 27
(지번) 사당동 1006-6",37.4840893128773,126.980199380725,02-6406-0079,"특양 (26,000원), 우설 (28,000원), 곱창 (23,000원), 대창 (23,000원), 홍창 (22,000원), 염통 (17,000원), 양볶음밥 (7,000원), 곱창전골 (35,000원)",영업시간 월~금 16:00 ~ 23:00
가네끼스시,"초밥,롤",4.3,150,"서울 동작구 보라매로5가길 16 보라매아카데미타워 2층
(지번) 신대방동 395-69",37.4912751024086,126.924094714271,02-831-3472,"런치 스시코스 (60,000원), 디너 오마카세 (130,000원)","월,일요일"
박군하누,"육류,고기",4.7,99,"서울 동작구 서달로15길 23 1층 6호
(지번) 흑석동 181-1",37.5084883334727,126.961652170904,02-821-1800,"모둠 (150g) (37,000원), 등심 (150g) (39,000원), 갈비살 (150g) (35,000원), 된장짜글이 (7,000원), 라면 짜글이 (5,000원), 살치살 (42,000원)",영업시간 월~토 16:00 ~ 22:00
시래불고기 화풍정,"불고기,두루치기",4.1,42,"서울 동작구 상도로 102 성대시장 2층
(지번) 상도동 324-1",37.4999426964441,126.931776254273,02-814-3392,메뉴 없음,영업시간 매일 11:00 ~ 22:00
본연옛날불고기,"불고기,두루치기",3.9,44,"서울 동작구 남부순환로269길 5 1층
(지번) 사당동 1045-15",37.477089034851,126.978273186375,02-523-2079,"옛날불고기 (18,000원), 소갈비찜 (12,000원), 갈비탕 (10,000원), 김치찌개 (6,000원), 쇠고기카레 (6,000원), 냉면 (6,000원), 양념게장 (8,000원)",영업시간 월~토 11:00 ~ 23:00
장충왕족발보쌈,"족발,보쌈",3.2,41,"서울 동작구 노량진로16길 31 1층
(지번) 노량진동 119-64",37.5122039413258,126.944142618559,02-816-9824,"반반세트 (2인) (35,000원), 족발 (2인) (31,000원), 보쌈 (2인) (31,000원), 쟁반국수 (소) (10,000원), 보쌈정식 (점심특선) (8,000원)",영업시간 매일 11:00 ~ 20:00
사철싱싱회,회,3.3,34,"서울 동작구 상도로 266 1층
(지번) 상도1동 705",37.5034576840525,126.947227236953,070-5033-9753,"광어(소) (25,000원), 우럭(소) (25,000원), 광어＋우럭 (41,000원), 광어＋우럭＋연어 (43,000원), 광어(중) (39,000원), 광어(대) (56,000원), 광어물회 (32,000원), 새우 통버터구이 (25,000원), 새우소금구이 (25,000원), 생선 내장탕 (17,000원), 도다리사시미(소) (25,000원), 도다리사시미(중) (45,000원), 연어(소) (29,000원), 연어(중) (39,000원), 광어＋연어 (39,000원), 연어(대) (59,000원), 광어＋도다리 (41,000원), 광어＋우럭＋도다리 (43,000원), 광어＋도다리＋연어 (43,000원), 우럭＋연어 (41,000원), 활랍스타（꼬리부분회）＋광어 (78,000원), 도다리＋연어 (41,000원), 우럭＋도다리 (42,000원), 활랍스타（꼬리부분회）＋우럭 (78,000원), 대방어＋연어 (58,000원), 대방어＋도다리 (58,000원), 대방어＋광어 (58,000원), 우럭(중) (44,000원), 대방어중 (58,000원), 활어초밥10 p (21,000원)",영업시간 월~토 17:30 ~ 04:30
우리집한우정육식당,"육류,고기",4.7,10,"서울 동작구 동작대로29가길 9 1층
(지번) 사당동 89-59",37.4884793830079,126.981291178405,02-599-6802,"생고기김치찌개 (6,000원), 해물된장찌개 (6,000원), 영양왕갈비탕 (10,000원)",영업시간 매일 11:30 ~ 21:30 · 휴게시간 매일 15:30 ~ 16:30
크라이치즈버거 숭실대점,햄버거,4.8,95,"서울 동작구 상도로61길 28 지층,1층
(지번) 상도동 503-3",37.4948905690436,126.95630424387,02-3280-6244,"트리플치즈버거세트 (13,500원), 더블치즈버거세트 (10,900원), 치즈버거세트 (8,900원), 트리플치즈버거 (10,500원), 더블치즈버거 (7,900원), 치즈버거 (5,500원), 감자튀김 (2,500원), 치즈감자튀김 (4,500원), 밀크쉐이크 (5,000원), 더블치즈 버팔로윙 세트 (14,900원), 치즈버거 버팔로윙 세트 (12,500원), 뉴욕 버팔로윙_6PCS (9,900원), 뉴욕 버팔로윙_3PCS (5,500원), 음료 (2,500원)",영업시간 매일 10:30 ~ 21:00
카페 피치,카페,4.5,77,"서울 동작구 보라매로9라길 28 1층
(지번) 신대방동 344-173",37.4938114477142,126.925526796794,,"카페라떼 (4,500원), 바닐라라떼 (5,500원), 아메리카노 (4,000원), 라임 구아바 에이드 (6,000원), 오미자에이드 (6,000원), 매실에이드 (6,000원)",영업시간 월~금 09:00 ~ 18:00
더디저트랩,디저트카페,4.5,17,"서울 동작구 장승배기로10길 100 상도더샵 2차 상가1층
(지번) 상도동 534",37.5028684818551,126.943452576133,010-4495-0890,"딸기생크림케이크 1호 (40,000원), 딸기생크림(조각) (7,000원), 아인슈패너 (4,500원), 솔트캬라멜슈패너 (4,800원), 마카롱 (2,300원), 스콘 (3,500원), 초코주르륵케이크 1호 (35,000원)","영업시간 월,수,목,금,토,일 08:00 ~ 18:00"
배꼽시계,한식,3.4,32,"서울 동작구 동작대로7길 80 2층
(지번) 사당동 1038-25",37.4778739994415,126.978300770962,02-522-4234,"능이토종닭백숙 (65,000원), 능이오리백숙 (65,000원), 묵은지닭도리탕 (35,000원), 닭도리탕 (30,000원), 삼겹살(180g) (15,000원), 낙지볶음(2~3인) (35,000원), 제육콩나물두루치기 (22,000원), 코다리쌈밥 (9,000원), 제육쌈밥 (9,000원), 우렁쌈밥 (9,000원), 뚝배기불고기 (10,000원)",영업시간 매일 11:00 ~ 22:00
내가찜한닭 노량진점,닭요리,4.1,26,"서울 동작구 노량진로16길 14 2층
(지번) 노량진동 97-1",37.5129685552608,126.943619710576,02-812-7770,"순살안동찜닭(소) (21,000원), 순살안동찜닭(소) (21,000원)",영업시간 매일 11:00 ~ 22:00
하우스바이콘반,"돈까스,우동",4.2,223,"서울 동작구 사당로30길 158-2 1층
(지번) 사당동 1041-25",37.4778702341529,126.980475409269,070-8880-3903,"술상 (변동가격), 로스카츠 (등심) (16,000원), 상로스카츠 (상등심) (18,000원), 히레카츠 (안심) (18,000원), 믹스카츠 (등심+안심) (22,000원), 로스카츠 카레 (15,000원), 히레카츠 카레 (16,000원), 멘치카츠 (14,000원), 멘치카츠 (1pc.) & 우동 (14,000원), 명란 오니기리 (1pc.) & 우동 (12,000원), 고등어 소바 (hot) (14,000원), 온우동 (8,000원), 냉우동 (8,000원), 명란 오니기리 (1pc.) (4,000원), 멘치카츠 (1pc.) (6,000원), 치킨 카라아게 (2pc.) (4,500원), 한입 카레 (5,000원), 포테토 사라다 (5,000원), 유자 시소 셔벗 (4,000원), 키린 生맥주 (435ml) (10,000원)",영업시간 매일 11:30 ~ 20:30 · 휴게시간 월~금 15:30 ~ 17:00
위안,한식,4.7,106,"서울 동작구 동작대로25길 22 2층 위안
(지번) 사당동 708-453",37.4861264169201,126.980831688629,010-5295-6173,"온천샤브 (25,000원), 수육전골 (25,000원), 스지아롱사태수육 (28,000원), 수육쫄면 (22,000원), 등심덧살튀김 (22,000원), 마라바지락볶음 (21,000원), 토마토스튜 (18,000원), 크림스튜 (18,000원), 불족볶음 (20,000원), 연유딸기 (15,000원), 스지아롱사태전골 (32,000원), 맵 스지 아롱사태 (24,000원), 오징어미나리초무침 (22,000원), 매운 오징어 수제비 볶음 (20,000원)",영업시간 매일 17:00 ~ 02:00
브레드덕,"제과,베이커리",4.5,27,서울 동작구 상도동 529 두산위브1차 120동 102-1호,37.5046327696867,126.94332525587,070-8827-0008,"초코칩쿠키 (1,800원), 얼그레이 쿠키 (1,800원), 바질 치아바타 (2,700원), 올리브 치아바타 (2,700원)",영업시간 월~토 09:00 ~ 20:00
고바우 주먹소금구이,"육류,고기",3.2,26,"서울 동작구 노량진로14가길 16
(지번) 노량진동 85-37",37.5126013305635,126.943482559841,02-816-4929,"소금구이(200g) (13,000원), 갈매기살(200g) (10,000원), 껍데기(1인분) (6,000원)",영업시간 매일 16:00 ~ 24:00
순천집,"해물,생선",3.6,70,"서울 동작구 노량진로 80 큐브스테이트 2층
(지번) 노량진동 267-6",37.5128873135611,126.934587901193,02-817-3222,"하모(갯장어)샤브(1접시) (90,000원), 벌교참꼬막 (1접시) (48,000원), 새조개샤브샤브 (1접시) (100,000원), 주꾸미샤브 (1접시) (70,000원), 꼬막초무침,간장무침 (1접시) (35,000원), 생선(양태)구이 (1인분) (23,000원), 산낙지 연포탕 (1인분) (20,000원), 매생이탕 (1인분) (13,000원), 짱뚱어탕(1인분) (13,000원), 서대조림 (1인분) (25,000원), 홍어삼합 (1접시) (70,000원), 홍어애탕 (1냄비) (55,000원), 쭈꾸미볶음 (1인분) (20,000원), 쭈꾸미 무침,데침 (1접시) (35,000원), 산낙지볶음 (1인분) (22,000원), 산낙지회무침 (1접시) (35,000원), 산낙지 다짐,탕탕이 (1접시) (35,000원), 간재미초회 (1접시) (35,000원), 낙지구이 (1접시) (35,000원), 붕장어구이 (1접시) (65,000원)",영업시간 월~토 11:20 ~ 21:30 · 휴게시간 월~토 14:30 ~ 17:00
계림원 상도점,치킨,3.1,126,"서울 동작구 상도로12길 13
(지번) 상도동 324-30",37.4991896729516,126.929688649391,02-826-8996,"콘닭 (가격정보 없음), 누릉지 통닭 (가격정보 없음), 모듬 불닭 (가격정보 없음), 치즈 콘닭 (가격정보 없음), 누릉지 삼계탕 (가격정보 없음)",영업시간 매일 12:00 ~ 23:30
희래등,중국요리,3.3,26,"서울 동작구 등용로 123
(지번) 대방동 39-2",37.5121432646022,126.931722395828,02-827-0722,"유니짜장 (8,000원), 짬뽕 (11,000원), 게살새우볶음밥 (12,000원), 잡탕밥 (17,000원), 간소새우(소) (36,000원), 탕수육(소) (28,000원), 간소새우 (소) (36,000원), 팔보채 (소) (44,000원), 간짜장 (11,000원), 쟁반짜장(2인) (22,000원)",영업시간 매일 11:30 ~ 22:00
천수냉면 노량진점,냉면,4.2,10,"서울 동작구 만양로14길 22 1층
(지번) 노량진동 210-8",37.5117410302136,126.945546512266,02-815-8255,"서비스 육수를 물냉면만큼 주는곳 물냉면 (8,500원), 비빔냉면 (8,500원), 얼큰해장물냉면 (9,000원), 불비빔냉면 (8,500원), 불고기（조리전 200g）＋냉면 (13,500원), 순한맛（어른이） 비냉 (8,500원), 고기왕만두 (6,000원), 김치왕만두 (6,000원), 반반왕만두（고기＋김치） (7,000원), 갈비만두 (6,000원), 트리플만두（고기＋김치＋갈비） (10,000원), 코카콜라 355mL (1,500원), 코카콜라 500mL (2,000원), 코카콜라 1.25L (3,000원), 스프라이트 355mL (1,500원), 스프라이트 500mL (2,000원), 스프라이트 1.25L (3,000원), 웰치스 포도 355mL (1,500원)",영업시간 매일 10:30 ~ 20:00
계단집,"육류,고기",3.7,12,"서울 동작구 현충로 94 1층
(지번) 흑석동 6-10",37.5080285364203,126.964189956433,0502-5551-0336,"계단집 특수모듬 (360g) (35,000원), 꽃삼겹살 (160g) (14,000원), 갈비살 (150g) (18,000원), 생오겹살 (160g) (14,000원), 차돌박이 (150g) (22,000원), 생가브리살 (120g) (13,000원), 항정살 (150g) (13,000원), 꽃등심(150g) (28,000원), 생목살(160g) (14,000원), 꼬들살(120g) (13,000원), 모둠(대) (690g) (58,000원), 모둠 중(450g) (38,000원), 소고기모둠(630g) (81,000원)",영업시간 매일 11:00 ~ 23:00
코랄밸리,디저트카페,4.8,18,"서울 동작구 국사봉1길 62 1층
(지번) 상도동 317-11",37.4986545266946,126.931307434289,010-9447-2282,"오래오 조개롱 (3,000원), 민트초코 조개롱 (3,000원), 돼지바 조개롱 (3,000원), 로얄밀크티브라우니 조개롱 (3,000원), 리얼초코브라우니 조개롱 (3,000원)",영업시간 월~금 11:00 ~ 20:00
샤브로21상도,샤브샤브,4.1,50,"서울 동작구 만양로 10 1층
(지번) 상도동 20-11",37.5055716741287,126.947140586127,02-3280-4327,"샤브로21 샤브샤브 (7,500원), 마라 샤브샤브 (8,800원), 얼큰 샤브샤브 (8,500원), 반반 샤브샤브 (9,000원), 스키야키 (8,500원), 규동 (6,500원), 부타동 (6,500원), 샤브로21 레몬 하이볼 (3,800원), 샤브로21 미도리 하이볼 (3,800원), 샤브로21 자몽허니블랙티 하이볼 (3,800원), 샤브로21 위스키 하이볼 (3,800원), 봄베이 하이볼 (5,800원)",영업시간 매일 10:30 ~ 22:00
빈빈양꼬치 본점,양꼬치,3.9,93,"서울 동작구 남부순환로271길 31
(지번) 사당동 1040-31",37.4782165855617,126.979957406027,02-886-0108,"고급양갈비 (18,000원), 빈빈양갈비 (18,000원), 양꼬치 (1인분) (12,000원), 양꼬치 (매운맛) (1인분) (12,000원), 마라쇼룽샤 (소) (35,000원)",영업시간 매일 12:00 ~ 24:00
숙성어랑,회,3.8,127,"서울 동작구 동작대로1길 16 1층
(지번) 사당동 1041-14",37.4774215308471,126.980472021282,02-588-8852,"모듬 한판(소) (48,000원), 크림갈릭마끼(롤) (22,000원), 연어크림치즈마끼(롤) (20,000원), 후라이드마끼(롤) (23,000원), 모듬 한판(중) (69,000원), 모듬 한판(대) (92,000원), 왕새우튀김 (12,000원), 2종 치킨가라아게(순살/닭껍질) (12,000원), 연어머리와 가마살(구이) (12,000원), 도미머리와 가마살(구이) (15,000원), 게물라면 (10,000원), 바지락 술찜 (19,000원)",영업시간 월~토 17:00 ~ 24:00
라무진 이수점,"육류,고기",3.3,54,"서울 동작구 동작대로27길 16-5 1층
(지번) 사당동 132-20",37.4877670911129,126.981008338888,02-533-2473,"징기스칸 양갈비 (31,000원), 징기스칸 양고기 (29,000원), 징기스칸 프렌치랙 (32,000원), 오뎅탕 (15,000원), 마늘밥 (3,000원)",영업시간 월~토 17:00 ~ 23:00
콘크리트,일본식주점,3.6,175,"서울 동작구 동작대로27나길 14
(지번) 사당동 139-57",37.4869516321843,126.980720330027,,"생바지락 조개술찜 (23,000원), 나가사키 짬뽕 (22,000원), 콘크리트 깐풍기 (20,000원), 차돌박이 숙주볶음 (17,000원), 콘크리트 함박 스테이크(150g) (16,000원)",영업시간 매일 18:00 ~ 03:00
선주가 이수역점,한식,4.8,81,"서울 동작구 동작대로27다길 42 1층
(지번) 사당동 142-17",37.4857287953332,126.980244401417,070-8633-3256,"선주가 모둠한상 (50,000원), 선주가 모둠 숙성회 (48,000원), 홍어삼합 (35,000원), 스지양지수육 (33,000원), 소고기 타다끼 (28,000원), 한우육회(1++) (28,000원), 숙성연어회 (27,000원), 돌문어숙회 (27,000원), 낙지볶음소면 (25,000원), 돔베고기 (24,000원), 순살닭볶음탕 (23,000원), 오징어초무침 (21,000원), 육전 (22,000원), 일품해물미나리전 (18,000원), 일품해물파전 (18,000원), 대패삼겹김치전 (18,000원), 감자채전 (14,000원), 반반전 (19,000원), 반반전(감자포함) (17,000원), 스지어묵탕 (28,000원)","영업시간 월,화,수,목,일 17:00 ~ 02:00"
진미순대,순대,4.2,85,"서울 동작구 서달로14나길 24-5
(지번) 흑석동 54-161",37.5072202875363,126.962868876203,02-812-0539,"순대국밥 (10,000원), 순대고기 (18,000원), 머리고기 (18,000원), 술국 (18,000원), 내장고기 (18,000원)","월,일요일"
농장사람들 상도점,"육류,고기",3.6,23,"서울 동작구 상도로 230 4층
(지번) 상도동 29-87",37.5050658511929,126.944204938175,02-3285-5487,"꽃듬심 (150g) (19,500원), 안심 (150g) (19,500원), 채끝살 (150g) (19,500원), 갈비살 (150g) (19,500원), 특수부위 (150g) (24,000원)",영업시간 매일 11:00 ~ 23:00
상도명태명가 본점,"해물,생선",3.7,35,"서울 동작구 상도로 321 1층
(지번) 상도동 463",37.4994694821854,126.951234405459,02-823-6700,"맵콤명태조림 (2인) (35,000원), 명태갈비조림 (2인) (45,000원), 해물칼국수 (10,000원), 황태해장국 (8,000원), 굴국밥 (9,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 16:00 ~ 17:00
청송얼음막걸리 신대방삼거리역점,"호프,요리주점",3.6,39,"서울 동작구 여의대방로24길 133 1층
(지번) 대방동 407-31",37.4992857373705,126.927481410649,02-822-0338,"베이컨김치두부 (18,000원), 마늘목살볶음 (16,000원), 훈제삼겹구이 (18,000원), 고기전 (15,000원), 감자전 (15,000원), 모듬전 (27,000원), 닭도리탕 (27,000원), 얼큰김치수제비 (19,000원), 맑은감자수제비 (19,000원), 바지락수제비 (19,000원), 만수탕 (19,000원), 무뼈닭발 (19,000원), 오징어볶음 (19,000원), 모둠소세지 (17,000원), 도토리묵무침 (16,000원), 닭똥집볶음 (16,000원), 야채계란말이 (15,000원), 생선구이SET (24,000원), 과일화채 (22,000원), 골뱅이무침 (18,000원)",영업시간 매일 14:30 ~ 06:00
밀플랜비 숭실대점,"멕시칸,브라질",4.6,18,"서울 동작구 상도로67길 27 2층
(지번) 상도동 503-1",37.4948355527578,126.956399603901,010-9100-2536,"치킨감자 (6,000원), 소고기라이스 (6,000원), 소고기베이컨라이스 (7,000원), 새우감자 (6,000원), 크리스피감자 (7,000원), 핫도그 (6,000원)",영업시간 매일 11:00 ~ 21:00
